time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.544807,-0.4035,0.3318,-5.8417,5.865
2.546922,0.3770,0.5160,-6.3179,6.350
2.556414,1.1106,0.6907,-6.7325,6.858
2.556823,1.6809,0.7341,-7.1979,7.428
2.560772,2.0389,0.6682,-7.6231,7.919
2.565968,2.0835,0.4313,-7.9580,8.238
2.570530,1.9174,0.1315,-8.2124,8.434
2.574890,1.5989,-0.2066,-8.3793,8.533
2.579610,1.1297,-0.5493,-8.5285,8.621
2.584272,0.5403,-0.8600,-8.6581,8.717
2.590172,-0.1608,-1.1766,-8.7396,8.820
2.593491,-0.7960,-1.4911,-8.7950,8.956
2.599895,-1.3052,-1.8059,-8.7551,9.034
2.603223,-1.7217,-2.0986,-8.7829,9.193
2.607547,-1.9873,-2.3044,-8.8308,9.340
2.612659,-2.1272,-2.4275,-8.9471,9.512
2.617000,-2.1575,-2.4672,-9.1371,9.707
2.621662,-2.1707,-2.4635,-9.3940,9.951
2.626113,-2.0921,-2.3844,-9.7016,10.207
2.631309,-1.9404,-2.3678,-9.9674,10.427
2.636535,-1.7132,-2.3773,-10.1319,10.547
2.646358,-1.5491,-2.3959,-10.1549,10.548
2.646969,-1.4122,-2.4450,-10.0820,10.470
2.654465,-1.3695,-2.5010,-9.9660,10.366
2.654809,-1.3419,-2.5734,-9.8331,10.252
2.658995,-1.3872,-2.6388,-9.6856,10.134
2.663537,-1.4962,-2.7212,-9.4849,9.980
2.668562,-1.5426,-2.8140,-9.2405,9.782
2.673031,-1.5462,-2.9486,-8.9615,9.560
2.677634,-1.5077,-3.0775,-8.6645,9.318
2.683079,-1.3961,-3.2035,-8.3756,9.075
2.687052,-1.3147,-3.2959,-8.1015,8.845
2.692158,-1.2538,-3.3669,-7.8327,8.617
2.696554,-1.2969,-3.4315,-7.5329,8.379
2.705033,-1.4439,-3.4873,-7.2930,8.212
2.706116,-1.5710,-3.5347,-7.0506,8.042
2.710743,-1.7211,-3.5877,-6.9107,7.974
2.718644,-1.8249,-3.6151,-6.8162,7.928
2.719724,-1.9036,-3.6332,-6.7815,7.925
2.724617,-1.9688,-3.6200,-6.7808,7.935
2.730368,-1.9777,-3.5514,-6.7208,7.854
2.734149,-1.9254,-3.4368,-6.6281,7.710
2.738466,-1.8001,-3.3404,-6.5148,7.539
2.743479,-1.6613,-3.2671,-6.3333,7.317
2.748138,-1.4705,-3.2074,-6.1122,7.058
2.752732,-1.2538,-3.1187,-5.7964,6.700
2.757132,-1.1305,-3.0086,-5.4026,6.286
2.761885,-1.1315,-2.8466,-4.9521,5.823
2.766472,-1.3481,-2.6500,-4.4326,5.337
2.771110,-1.7261,-2.3929,-3.8532,4.853
2.775731,-2.1592,-1.9898,-3.3042,4.420
2.780857,-2.6099,-1.5081,-2.8117,4.122
2.785354,-3.0088,-0.8949,-2.4379,3.975
2.790675,-3.3257,-0.2431,-2.0705,3.925
2.794619,-3.5210,0.3407,-1.7336,3.939
2.800189,-3.4118,0.8052,-1.4639,3.799
2.803884,-2.8793,1.1691,-1.1833,3.325
2.808633,-2.0172,1.5012,-0.7448,2.623
2.813310,-0.9546,1.8744,0.0155,2.104
2.818033,0.1727,2.3921,1.2065,2.685
2.822818,1.1890,3.0465,2.8397,4.331
2.827487,1.9757,3.6834,4.8937,6.436
2.836130,2.4374,4.2458,7.3236,8.809
2.842175,2.5203,4.5478,10.1473,11.402
2.842551,2.2770,4.5128,13.1323,14.072
2.845969,1.9476,4.2314,15.9198,16.587
2.850840,1.6648,3.8629,18.1442,18.625
2.855369,1.5288,3.4854,20.0499,20.408
2.860063,1.6284,3.1990,21.0174,21.322
2.864937,2.0164,3.0242,21.4144,21.721
2.870821,2.6696,2.8634,21.1054,21.465
2.874197,3.4094,2.8185,20.3082,20.784
2.878719,3.9811,3.0660,19.1753,19.823
2.883466,4.3146,3.7659,17.7774,18.677
2.888060,4.4422,4.8776,16.2400,17.529
2.893014,4.5567,6.1142,14.5447,16.422
2.897337,4.7069,7.2300,12.7229,15.372
2.902199,4.7906,8.2834,10.7294,14.376
2.906909,4.6448,9.2183,8.6859,13.491
2.911518,4.5249,9.9786,6.6496,12.817
2.916824,4.6689,10.4816,4.8567,12.460
2.921069,5.1385,10.6435,3.4650,12.316
2.925449,5.7833,10.5060,2.6090,12.273
2.930568,6.3435,10.1402,2.2831,12.177
2.934931,6.6884,9.6689,2.2988,11.979
2.939964,6.8211,9.1713,2.5352,11.708
2.944129,6.8828,8.6386,2.7185,11.375
2.953024,6.9429,8.0935,2.7326,11.008
2.959708,7.0022,7.4832,2.5202,10.554
2.960184,7.0666,6.7407,2.1554,10.001
2.963248,7.0824,5.8211,1.7305,9.330
2.970861,7.0129,4.7179,1.3165,8.554
2.972332,6.7448,3.5365,1.0227,7.684
2.976839,6.2296,2.4033,0.8651,6.733
2.981614,5.4259,1.3059,0.8055,5.639
2.986388,4.4001,0.3868,0.6716,4.468
2.990915,3.2562,-0.3283,0.3682,3.293
2.995865,2.0313,-0.9547,-0.1428,2.249
3.000428,0.8375,-1.5644,-0.7336,1.920
3.005165,-0.3552,-2.1602,-1.3215,2.557
3.011016,-1.5321,-2.7332,-1.7657,3.597
3.014301,-2.6178,-3.2654,-1.9490,4.617
3.019084,-3.6658,-3.7351,-1.7633,5.523
3.023816,-4.6535,-4.0420,-1.3350,6.307
3.028702,-5.5174,-4.1890,-0.8336,6.977
3.034058,-6.0647,-4.1574,-0.4122,7.364
3.037694,-6.2040,-4.0386,-0.1839,7.405
3.042528,-5.9886,-3.7848,-0.1453,7.086
3.046936,-5.5142,-3.4531,-0.2628,6.511
3.052825,-4.9383,-3.0421,-0.5579,5.827
3.057191,-4.4377,-2.6358,-0.9927,5.256
3.061479,-3.9787,-2.3079,-1.4886,4.834
3.069427,-3.5946,-2.1050,-2.0321,4.635
3.070920,-3.3322,-2.0378,-2.6456,4.718
3.074953,-3.2111,-1.9874,-3.3232,5.030
3.079729,-3.2008,-1.9594,-4.0306,5.507
3.084742,-3.2228,-1.9044,-4.6951,6.005
3.090439,-3.2609,-1.7919,-5.2658,6.448
3.093742,-3.3850,-1.6900,-5.8469,6.964
3.098667,-3.5175,-1.5566,-6.2653,7.352
3.103312,-3.6766,-1.4507,-6.6103,7.702
3.107864,-3.8379,-1.3546,-6.9377,8.043
3.112607,-3.9342,-1.2586,-7.1069,8.220
3.117391,-4.0300,-1.2220,-7.2713,8.403
3.121905,-4.0753,-1.1920,-7.3329,8.474
3.127429,-4.0800,-1.1781,-7.3731,8.509
3.131894,-4.0546,-1.1446,-7.3151,8.442
3.137972,-3.9998,-1.1297,-7.1607,8.280
3.140765,-3.9404,-1.1509,-6.8858,8.017
3.145326,-3.8169,-1.1417,-6.5689,7.683
3.151513,-3.7295,-1.1770,-6.2312,7.357
3.154778,-3.7165,-1.1785,-5.9011,7.073
3.159388,-3.7611,-1.2065,-5.6286,6.876
3.164138,-3.8635,-1.2655,-5.4134,6.770
3.168797,-3.9328,-1.3699,-5.2531,6.704
3.173461,-3.9477,-1.4454,-5.1309,6.633
3.177947,-3.9779,-1.5825,-5.0825,6.645
3.184420,-3.9945,-1.7405,-5.0482,6.669
3.187401,-3.9382,-1.8808,-5.0303,6.660
3.192152,-3.8402,-2.0058,-5.0742,6.672
3.196765,-3.7104,-2.1226,-5.1270,6.675
3.201749,-3.5492,-2.2479,-5.1766,6.667
3.206056,-3.3733,-2.3319,-5.1177,6.558
3.210943,-3.1634,-2.3607,-4.9813,6.356
3.215266,-2.9668,-2.4158,-4.8466,6.175
3.220677,-2.8472,-2.5261,-4.7471,6.085
3.225374,-2.7924,-2.6532,-4.7068,6.082
3.231494,-2.8308,-2.8157,-4.7020,6.168
3.234591,-2.8641,-2.9584,-4.7065,6.254
3.238840,-2.8686,-3.0400,-4.6775,6.273
3.244080,-2.7993,-3.0839,-4.6559,6.247
3.249076,-2.6252,-3.0589,-4.5843,6.104
3.254789,-2.3609,-2.9885,-4.4630,5.867
3.257649,-1.9631,-2.9063,-4.3184,5.563
3.262114,-1.4247,-2.7574,-4.1578,5.188
3.267561,-0.7529,-2.6085,-4.0339,4.862
3.271488,0.0216,-2.4476,-3.8775,4.585
3.276043,0.7989,-2.2338,-3.7227,4.414
3.280803,1.4798,-2.0215,-3.5415,4.338
3.285592,2.0821,-1.7460,-3.2388,4.228
3.290567,2.5113,-1.3830,-2.8081,4.013
3.294946,2.6727,-0.9230,-2.2786,3.631
3.300688,2.4799,-0.3323,-1.6668,3.006
3.304322,2.0580,0.2939,-1.0128,2.312
3.310366,1.5264,0.9368,-0.3447,1.824
3.313997,1.0470,1.5686,0.3383,1.916
3.318942,0.7533,2.0966,1.1248,2.496
3.323135,0.8367,2.6006,2.0291,3.403
3.327821,1.2838,3.1021,3.1348,4.593
3.332798,2.0129,3.5551,4.4202,6.019
3.337884,2.9102,3.8702,5.8328,7.581
3.341745,3.8263,4.0006,7.4135,9.252
3.346144,4.6723,3.9497,9.0861,10.954
3.359881,5.3547,3.7589,10.7460,12.581
3.360565,5.8089,3.5294,12.2553,14.014
3.361007,5.9082,3.2424,13.4836,15.074
3.365030,5.6712,2.9799,14.1813,15.561
3.376529,5.0646,2.6974,14.4794,15.575
3.376975,4.1535,2.5137,14.2266,15.032
3.378995,3.1088,2.5680,13.4888,14.079
3.383599,2.0766,2.9381,12.3646,12.877
3.388454,1.1229,3.6568,11.0662,11.709
3.392950,0.2019,4.6925,9.7172,10.793
3.397707,-0.5690,5.9901,8.2774,10.233
3.402576,-1.0787,7.3590,6.7856,10.068
3.407084,-1.2396,8.5676,5.2919,10.146
3.412000,-1.0901,9.3769,4.0336,10.266
3.420319,-0.8958,9.7766,3.2674,10.347
3.421044,-0.9049,9.8798,2.9302,10.345
3.425854,-1.1649,9.7465,2.8328,10.216
3.431373,-1.5511,9.4183,2.7546,9.935
3.436404,-1.8366,8.8609,2.5802,9.410
3.439800,-1.7049,8.0119,2.2869,8.505
3.444435,-1.0102,6.9132,2.1798,7.319
3.450121,0.0530,5.7294,2.5264,6.262
3.453942,1.1112,4.5567,3.2979,5.734
3.458698,1.9752,3.3615,4.1962,5.728
3.463116,2.5818,2.2013,4.8565,5.924
3.467950,3.0704,1.0622,5.1743,6.110
3.472844,3.3808,0.0004,5.1383,6.151
3.477144,3.5544,-0.9511,4.7489,6.008
3.481848,3.6031,-1.8096,4.1145,5.761
3.486713,3.5016,-2.4823,3.4055,5.479
3.491391,3.1812,-2.9365,2.6854,5.095
3.495831,2.5684,-3.1946,2.0198,4.570
3.500897,1.6752,-3.2571,1.3045,3.888
3.506016,0.7024,-3.2223,0.5263,3.340
3.511208,-0.1708,-3.1376,-0.2448,3.152
3.515368,-0.8511,-3.0818,-0.8815,3.316
3.520442,-1.3207,-3.1527,-1.2018,3.623
3.524227,-1.6706,-3.2884,-1.1605,3.867
3.528678,-1.9188,-3.4138,-0.8029,3.998
3.538124,-2.1231,-3.4543,-0.2297,4.061
3.538576,-2.2457,-3.3450,0.3582,4.045
3.542689,-2.3205,-3.1479,0.8487,4.002
3.547465,-2.2824,-2.9198,1.1654,3.885
3.552418,-2.1310,-2.7456,1.2753,3.702
3.556671,-1.9431,-2.5689,1.2002,3.437
3.561073,-1.7691,-2.3882,0.9644,3.125
3.566151,-1.7102,-2.2038,0.5825,2.850
3.571112,-1.7121,-1.9896,0.0550,2.625
3.575360,-1.8333,-1.7834,-0.5584,2.618
3.580114,-2.0121,-1.5466,-1.2454,2.827
3.584945,-2.2585,-1.3262,-1.9658,3.275
3.590609,-2.5722,-1.1022,-2.7581,3.929
3.594729,-2.9650,-0.8948,-3.5391,4.703
3.599415,-3.3292,-0.7460,-4.2640,5.461
3.603660,-3.5909,-0.7020,-4.9284,6.138
3.608054,-3.7473,-0.6973,-5.5260,6.713
3.613224,-3.8093,-0.7068,-6.0288,7.166
3.620781,-3.7927,-0.7489,-6.4451,7.516
3.622091,-3.6939,-0.7729,-6.8045,7.781
3.626952,-3.5477,-0.7950,-7.1076,7.983
3.631822,-3.4283,-0.8103,-7.1659,7.985
3.636298,-3.3522,-0.8329,-7.1949,7.981
3.641059,-3.3439,-0.8460,-7.1110,7.903
3.645341,-3.3730,-0.8976,-7.0188,7.839
3.650921,-3.4020,-0.9017,-6.9420,7.783
3.654943,-3.3502,-0.9328,-6.9232,7.748
3.660038,-3.1987,-0.9672,-7.0243,7.779
3.664430,-2.9673,-0.9785,-7.1804,7.831
3.670254,-2.7277,-0.9622,-7.3627,7.910
3.673598,-2.5922,-0.9562,-7.5211,8.013
3.678212,-2.5749,-0.9390,-7.6222,8.100
3.684356,-2.7163,-0.9579,-7.6975,8.219
3.687861,-2.8747,-0.9696,-7.8285,8.396
3.692354,-3.0306,-0.9856,-7.9175,8.535
3.697526,-3.1454,-1.0104,-7.9385,8.599
3.702508,-3.2576,-1.0535,-7.9275,8.635
3.706369,-3.3006,-1.0886,-7.8341,8.570
3.711018,-3.2631,-1.1303,-7.6700,8.412
3.716885,-3.1530,-1.1240,-7.4779,8.193
3.724916,-3.0304,-1.1637,-7.2573,7.950
3.725310,-2.8913,-1.2022,-6.9909,7.660
3.730610,-2.7645,-1.2734,-6.7048,7.363
3.753334,-2.6678,-1.3801,-6.3242,7.001
3.753841,-2.6509,-1.5016,-5.5207,6.306
3.754006,-2.5623,-1.5525,-5.1049,5.919
3.754161,-2.4100,-1.5001,-4.8449,5.615
3.754307,-2.2335,-1.5549,-4.7887,5.508
3.757724,-2.0259,-1.7064,-4.8455,5.522
3.762400,-2.2572,-2.4047,-4.9678,5.963
3.767043,-2.0975,-2.7781,-5.2251,6.278
3.772112,-1.4454,-2.4707,-5.1469,5.889
3.776265,-0.7861,-1.9012,-4.8787,5.295
3.781025,-0.1884,-1.2322,-4.3085,4.485
3.785862,0.3042,-0.7793,-3.7281,3.821
3.790908,0.8120,-0.5372,-3.3243,3.464
3.794970,1.3264,-0.4642,-3.0237,3.334
3.801287,1.9061,-0.4040,-2.6144,3.261
3.804398,2.4154,-0.2221,-2.0900,3.202
3.810264,2.7779,0.0916,-1.4701,3.144
3.813694,2.9205,0.4709,-0.7929,3.063
3.818843,2.8463,1.0005,-0.0032,3.017
3.823086,2.6922,1.6046,0.9111,3.264
3.827903,2.6149,2.2410,2.0287,3.997
3.832750,2.7141,2.8233,3.4668,5.230
3.837816,3.1305,3.2408,5.1036,6.808
3.841844,3.8184,3.4759,6.8653,8.590
3.846801,4.6579,3.4388,8.7313,10.476
3.855108,5.4847,3.2140,10.5921,12.353
3.855979,6.2717,2.8593,12.4701,14.248
3.860541,6.8797,2.4532,14.3397,16.093
3.865302,7.2871,2.0333,15.8795,17.590
3.870574,7.3559,1.6656,17.1824,18.765
3.874627,6.9785,1.4048,17.8274,19.196
3.879166,6.3374,1.1993,17.9821,19.104
3.883993,5.5066,1.0919,17.5835,18.458
3.888686,4.6656,1.3111,16.6469,17.338
3.893281,3.9350,1.9715,15.1507,15.777
3.897896,3.3945,2.9852,13.2138,13.966
3.902888,2.9715,4.1709,11.0357,12.166
3.908028,2.4086,5.2376,8.8020,10.522
3.912826,1.5112,6.1430,6.6001,9.142
3.917109,0.3907,6.8906,4.4313,8.202
3.921539,-0.6222,7.4751,2.3844,7.871
3.925950,-1.2291,8.0345,0.5478,8.146
3.931426,-1.2895,8.5580,-1.0239,8.715
3.938901,-0.8701,8.7385,-2.1299,9.036
3.943734,-0.2402,8.2270,-2.7453,8.676
3.945150,0.3016,6.9845,-2.9778,7.599
3.954634,0.5910,5.3716,-2.9009,6.133
3.955049,0.6809,3.7560,-2.7126,4.683
3.958829,0.7205,2.3864,-2.5489,3.565
3.963182,0.7977,1.3584,-2.3671,2.843
3.968067,1.1185,0.5615,-2.1912,2.523
3.972923,1.6765,-0.0385,-1.9716,2.588
3.977387,2.4913,-0.5163,-1.6082,3.010
3.982093,3.4818,-1.0519,-1.1803,3.824
3.987069,4.5049,-1.6271,-0.7288,4.845
3.991621,5.4609,-2.2739,-0.1943,5.919
3.996287,6.2099,-2.9647,0.3822,6.892
4.001519,6.6735,-3.6364,1.0791,7.676
4.005553,6.6864,-4.2642,1.9471,8.166
4.010482,6.1685,-4.8101,3.0493,8.396
4.015409,5.2274,-5.1622,4.2772,8.501
4.019763,3.9231,-5.2639,5.4851,8.555
4.024228,2.4554,-5.1692,6.6067,8.741
4.030140,1.0045,-4.9462,7.4563,9.004
4.037571,-0.3451,-4.5364,8.0028,9.206
4.038271,-1.6280,-4.0268,8.2652,9.337
4.043022,-2.8355,-3.4317,8.2043,9.334
4.047757,-3.9084,-2.7885,7.8570,9.208
4.061168,-4.9163,-2.2052,7.2598,9.041
4.061657,-5.7036,-1.6699,6.3986,8.733
4.061862,-6.2195,-1.2393,5.3908,8.323
4.066179,-6.4627,-0.8834,4.1932,7.754
4.071155,-6.4578,-0.6149,2.8509,7.086
4.075552,-6.2664,-0.3888,1.4470,6.443
4.080243,-5.9778,-0.1840,0.0879,5.981
4.084931,-5.6425,0.0042,-1.2133,5.771
4.090874,-5.3677,0.1775,-2.3864,5.877
4.094225,-5.1274,0.3425,-3.4183,6.172
4.099005,-4.9051,0.4982,-4.3655,6.585
4.104180,-4.6940,0.6484,-5.2123,7.044
4.108670,-4.4856,0.7992,-5.9742,7.513
4.113045,-4.2494,0.9637,-6.6549,7.954
4.118175,-4.0820,1.0854,-7.2341,8.377
4.122431,-3.9944,1.2014,-7.8274,8.869
4.127071,-3.9690,1.2454,-8.3113,9.294
4.132522,-3.9410,1.2231,-8.8275,9.744
4.138730,-3.9464,1.1661,-9.2112,10.089
4.141054,-3.9473,1.0558,-9.4842,10.327
4.145828,-3.8968,0.9327,-9.6416,10.441
4.158139,-3.8867,0.8061,-9.6995,10.480
4.158548,-3.8748,0.7043,-9.6506,10.423
4.159789,-3.8789,0.5861,-9.5491,10.324
4.164873,-3.8807,0.4246,-9.3732,10.154
4.170261,-3.8905,0.2649,-9.1031,9.903
4.173758,-3.9158,0.1134,-8.7746,9.609
4.178417,-3.8943,-0.0306,-8.3778,9.239
4.183202,-3.8525,-0.1630,-7.9247,8.813
4.188332,-3.8239,-0.3157,-7.4435,8.374
4.192673,-3.6914,-0.4536,-6.9844,7.913
4.197472,-3.5437,-0.5964,-6.6018,7.517
4.202034,-3.3164,-0.7376,-6.2550,7.118
4.206650,-3.0784,-0.8801,-5.9127,6.724
4.211294,-2.8704,-1.0818,-5.6966,6.470
4.216142,-2.7258,-1.3023,-5.5107,6.284
4.220790,-2.6424,-1.5131,-5.4314,6.227
4.225275,-2.6345,-1.7020,-5.3389,6.192
4.231298,-2.6973,-1.8763,-5.2978,6.234
4.239534,-2.7545,-2.0211,-5.2672,6.278
4.240073,-2.8586,-2.1312,-5.3167,6.402
4.244185,-2.8736,-2.2034,-5.3960,6.498
4.248822,-2.6849,-2.1964,-5.4385,6.451
4.255521,-2.2304,-2.1457,-5.4109,6.233
4.258087,-1.6181,-2.1037,-5.2583,5.890
4.262572,-0.9011,-2.0822,-5.0215,5.510
4.267749,-0.2396,-2.0379,-4.6623,5.094
4.272254,0.2734,-1.9921,-4.2074,4.663
4.276753,0.5218,-1.8368,-3.6239,4.096
4.281161,0.4639,-1.5884,-2.9056,3.344
4.286062,0.2998,-1.2201,-2.0964,2.444
4.291015,-0.0078,-0.7600,-1.3454,1.545
4.295883,-0.4011,-0.2743,-0.6339,0.799
4.300080,-0.7602,0.2524,0.0711,0.804
4.304875,-1.0637,0.7138,0.6924,1.456
4.311082,-1.2766,1.1829,1.3639,2.211
4.314574,-1.2487,1.6202,2.1423,2.962
4.319478,-0.8376,2.0173,3.0368,3.741
4.323557,-0.0530,2.3171,4.0949,4.705
4.327990,1.0439,2.4689,5.3545,5.988
4.333864,2.2134,2.4141,6.8558,7.598
4.339855,3.2041,2.1774,8.5917,9.425
4.342168,3.8425,1.8789,10.4723,11.312
4.346808,4.1187,1.5830,12.5015,13.257
4.355380,4.1435,1.3729,14.5765,15.216
4.356186,3.9267,1.2982,16.3148,16.831
4.360883,3.4757,1.2984,17.7527,18.136
4.365444,2.9048,1.3998,18.6320,18.909
4.370941,2.2748,1.6058,18.9528,19.156
4.374913,1.6457,1.8757,18.7361,18.902
4.379746,1.1479,2.2082,17.8965,18.069
4.385506,0.8870,2.6106,16.6251,16.852
4.390327,0.8891,3.0594,15.0977,15.430
4.393448,0.9998,3.6555,13.4106,13.936
4.398297,1.2049,4.5744,11.6474,12.571
4.403336,1.4540,5.6758,9.9203,11.521
4.407812,1.7626,6.8152,8.2914,10.877
4.412836,2.0106,7.7355,6.7723,10.476
4.417696,2.0975,8.3539,5.3531,10.141
4.421674,2.0860,8.6060,4.0724,9.747
4.426452,1.9355,8.5844,3.0145,9.302
4.431017,1.6373,8.3718,2.1163,8.789
4.439423,1.2551,8.1002,1.4157,8.318
4.443830,0.8580,7.7299,0.9467,7.835
4.445033,0.6247,7.3551,0.6019,7.406
4.460194,0.5584,6.7709,0.5993,6.820
4.460555,0.7844,5.9106,0.9869,6.043
4.460737,1.3986,4.7755,1.7365,5.270
4.464312,2.4190,3.4258,2.7058,4.991
4.468463,3.5457,2.0903,3.7217,5.549
4.473815,4.5308,0.7964,4.6714,6.556
4.477737,5.1634,-0.3974,5.4255,7.500
4.482384,5.3080,-1.4280,5.9288,8.085
4.487304,4.9499,-2.2800,6.2767,8.312
4.492130,4.0306,-2.8304,6.5235,8.174
4.496634,2.6989,-3.0116,6.7186,7.842
4.502157,1.1614,-2.9873,6.8681,7.579
4.506196,-0.3521,-2.7990,6.9799,7.528
4.510725,-1.6812,-2.5168,6.9377,7.569
4.515022,-2.6214,-2.2176,6.7367,7.561
4.520283,-3.1256,-1.9036,6.3842,7.359
4.524647,-3.1003,-1.6505,5.8823,6.851
4.530271,-2.6807,-1.4661,5.1637,6.000
4.533983,-2.1124,-1.3623,4.2708,4.956
4.538981,-1.5164,-1.2496,3.2177,3.770
4.547880,-1.0414,-1.1764,1.9775,2.526
4.548381,-0.6731,-1.0785,0.6238,1.416
4.559558,-0.4260,-0.9703,-0.7743,1.312
4.559920,-0.3076,-0.9356,-2.1434,2.359
4.562140,-0.2898,-0.9408,-3.4480,3.586
4.566596,-0.3349,-0.9814,-4.5882,4.704
4.571280,-0.4321,-1.0010,-5.6220,5.727
4.575972,-0.6235,-1.0505,-6.5521,6.665
4.580609,-0.9206,-1.0714,-7.3909,7.525
4.585404,-1.2202,-1.0958,-8.1912,8.354
4.590606,-1.4436,-1.1416,-8.9891,9.176
4.594977,-1.5909,-1.1741,-9.5747,9.777
4.599512,-1.7149,-1.2614,-10.3403,10.557
4.604004,-1.7654,-1.3642,-10.9062,11.132
4.608803,-1.7143,-1.4505,-11.3636,11.583
4.613750,-1.6218,-1.5249,-11.6696,11.880
4.619107,-1.4460,-1.5728,-11.8293,12.021
4.623147,-1.2450,-1.5818,-11.8855,12.055
4.627304,-1.0288,-1.4271,-11.6011,11.734
4.632093,-0.6310,-1.5449,-11.5308,11.651
4.636995,-0.1798,-1.7163,-11.6553,11.782
4.641403,0.3734,-1.8153,-11.8100,11.955
4.646240,0.8395,-1.8489,-12.0287,12.199
4.654916,1.3754,-1.8767,-12.2304,12.450
4.663998,2.1981,-1.8409,-12.4184,12.745
4.664512,1.9942,-1.9581,-12.5767,12.883
4.665024,1.2962,-2.3158,-12.6151,12.891
4.674399,0.3896,-2.6618,-12.6109,12.895
4.674919,-0.5317,-2.8564,-12.5983,12.929
4.678824,-1.2867,-2.8555,-12.6448,13.027
4.683375,-1.8790,-2.7972,-12.6669,13.107
4.688439,-2.4367,-2.6764,-12.5882,13.098
4.692975,-2.9821,-2.5818,-12.3728,12.986
4.697368,-3.5374,-2.4970,-12.0516,12.806
4.702393,-3.9529,-2.4245,-11.7203,12.604
4.707085,-4.1888,-2.3834,-11.3930,12.370
4.711560,-4.1959,-2.3668,-11.0359,12.042
4.716153,-4.0102,-2.4852,-10.6226,11.623
4.720912,-3.6913,-2.6390,-10.0977,11.070
4.725760,-3.3417,-2.7697,-9.4608,10.409
4.730479,-2.9952,-2.8447,-8.7952,9.717
4.738649,-2.6662,-2.8152,-8.0596,8.944
4.744164,-2.3264,-2.7135,-7.3037,8.131
4.744345,-1.9814,-2.5601,-6.5602,7.316
4.750680,-1.6727,-2.4019,-5.8380,6.531
4.762291,-1.3816,-2.2662,-5.1315,5.777
4.762799,-1.1521,-2.1371,-4.4069,5.031
4.763123,-0.9753,-2.0727,-3.7403,4.386
4.772311,-0.9045,-2.0924,-3.1265,3.869
4.773090,-0.8418,-2.1006,-2.5751,3.428
4.776769,-0.7272,-2.1281,-2.1077,3.082
4.781460,-0.6056,-2.1242,-1.7076,2.792
4.786156,-0.5261,-2.0789,-1.2605,2.488
4.790957,-0.4857,-1.9680,-0.8122,2.184
4.795551,-0.4847,-1.7475,-0.4895,1.878
4.800271,-0.5377,-1.3926,-0.2213,1.509
4.805112,-0.6788,-0.9254,0.0589,1.149
4.810600,-0.7862,-0.3154,0.3522,0.917
4.814318,-0.7732,0.3392,0.7916,1.157
4.819042,-0.6533,0.9733,1.4855,1.892
4.823748,-0.3226,1.5113,2.5621,2.992
4.828416,0.1979,1.8221,4.0089,4.408
4.833049,0.7825,1.9745,5.8685,6.241
4.838071,1.4097,2.0560,8.0862,8.462
4.843765,2.1145,2.1177,10.5714,10.987
4.847176,2.9767,2.2605,13.3083,13.823
4.852178,3.9633,2.4862,16.1498,16.814
4.856621,5.0276,2.7344,18.8249,19.676
4.860981,5.9991,2.9349,21.2085,22.235
4.865645,6.7954,3.0977,22.7595,23.953
4.870862,7.3218,3.1811,23.6133,24.926
4.875517,7.5222,3.2261,23.6539,25.030
4.879921,7.3648,3.3061,23.0584,24.431
4.885926,6.9932,3.6660,21.9314,23.309
4.890450,6.5469,4.4097,20.4796,21.948
4.893906,6.1233,5.3999,18.9427,20.627
4.898413,5.7941,6.3580,17.4623,19.466
4.903326,5.4927,7.1771,16.0486,18.418
4.908120,5.2238,7.5590,14.6616,17.303
4.913036,4.8723,7.5498,13.3907,16.126
4.917745,4.5644,7.0756,12.2871,14.895
4.921933,4.3019,6.2792,11.3430,13.660
4.926635,4.1201,5.3245,10.5314,12.499
4.931253,4.0595,4.2381,9.8739,11.486
4.939880,4.0117,3.1416,9.3424,10.642
4.940665,3.8486,2.0835,8.9931,10.001
4.945202,3.4668,1.1449,8.7943,9.522
4.950953,2.8910,0.3563,8.6742,9.150
4.961360,2.1473,-0.3432,8.5225,8.796
4.961749,1.2829,-0.9380,8.3438,8.494
4.963906,0.2917,-1.4322,8.2452,8.374
4.968576,-0.7772,-1.7492,8.3024,8.520
4.973330,-1.7689,-1.8009,8.5236,8.890
4.977842,-2.6430,-1.6928,8.7492,9.295
4.982639,-3.2815,-1.5630,8.8553,9.572
4.987941,-3.6993,-1.4246,8.8633,9.709
4.992302,-3.7536,-1.3211,8.6608,9.531
4.997550,-3.5278,-1.1828,8.1902,8.996
5.001583,-3.0245,-1.0800,7.3798,8.048
5.006120,-2.3178,-0.9696,6.2606,6.746
5.010918,-1.4920,-0.8317,4.9211,5.209
5.015537,-0.6954,-0.6480,3.3732,3.505
5.021051,-0.0143,-0.4928,1.6842,1.755
5.025543,0.4583,-0.4282,-0.0242,0.628
5.030491,0.6752,-0.3872,-1.6683,1.841
5.034156,0.6477,-0.3149,-3.2553,3.334
5.039530,0.4255,-0.2206,-4.8357,4.859
5.044187,-0.0154,-0.1133,-6.4123,6.413
5.048524,-0.5460,-0.0496,-7.9762,7.995
5.056285,-1.1090,-0.0069,-9.4422,9.507
5.059492,-1.7431,-0.0059,-10.7757,10.916
5.062302,-2.2508,-0.0781,-11.6909,11.906
5.066862,-2.6468,-0.2238,-12.5552,12.833
