time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.545426,0.1215,0.0000,0.0042,0.122
2.553601,0.1263,0.0047,0.0042,0.127
2.555062,0.1288,0.0118,0.0066,0.130
2.561810,0.1337,0.0165,0.0018,0.135
2.566032,0.1362,0.0165,-0.0030,0.137
2.568796,0.1362,0.0116,-0.0006,0.137
2.573425,0.1340,0.0115,0.0042,0.135
2.578114,0.1317,0.0090,0.0042,0.132
2.583154,0.1318,0.0065,0.0018,0.132
2.587452,0.1318,0.0112,-0.0006,0.132
2.592117,0.1343,0.0134,0.0018,0.135
2.596830,0.1391,0.0109,0.0066,0.140
2.601206,0.1463,0.0132,0.0018,0.147
2.605849,0.1465,0.0203,-0.0006,0.148
2.610661,0.1466,0.0202,0.0018,0.148
2.615229,0.1395,0.0153,0.0042,0.140
2.619986,0.1324,0.0104,0.0042,0.133
2.624579,0.1278,0.0079,0.0018,0.128
2.629462,0.1304,0.0077,0.0018,0.131
2.634194,0.1329,0.0052,0.0018,0.133
2.638832,0.1379,0.0099,-0.0030,0.138
2.643382,0.1381,0.0170,-0.0077,0.139
2.650042,0.1358,0.0193,-0.0077,0.137
2.652831,0.1384,0.0192,-0.0029,0.140
2.657446,0.1337,0.0144,0.0042,0.134
2.662008,0.1289,0.0120,0.0090,0.130
2.668166,0.1241,0.0095,0.0090,0.125
2.671477,0.1191,0.0095,0.0066,0.120
2.676216,0.1042,0.0048,-0.0125,0.105
2.680839,0.1086,0.0048,-0.0030,0.109
2.685555,0.1178,0.0072,-0.0173,0.119
2.690807,0.1199,0.0096,-0.0197,0.122
2.695082,0.1197,0.0096,-0.0077,0.120
2.699538,0.1219,0.0096,0.0019,0.122
2.704466,0.1242,0.0072,0.0114,0.125
2.708835,0.1264,0.0047,0.0114,0.127
2.713621,0.1263,0.0023,0.0162,0.127
2.718420,0.1286,0.0022,0.0138,0.129
2.723216,0.1308,0.0022,0.0066,0.131
2.727444,0.1330,0.0094,-0.0006,0.133
2.732865,0.1328,0.0117,-0.0077,0.134
2.737111,0.1278,0.0117,-0.0125,0.129
2.742609,0.1250,0.0070,-0.0173,0.126
2.747320,0.1175,0.0046,-0.0197,0.119
2.751291,0.1147,0.0023,-0.0148,0.116
2.756351,0.1213,0.0000,-0.0077,0.122
2.760288,0.1230,0.0001,0.0019,0.123
2.771522,0.1295,0.0050,0.0043,0.130
2.771910,0.1287,0.0148,0.0043,0.130
2.774262,0.1254,0.0174,0.0043,0.127
2.779434,0.1364,0.0129,-0.0005,0.137
2.783622,0.1901,-0.0083,-0.0005,0.190
2.788337,0.6848,-0.1130,-0.0173,0.694
2.793069,1.0141,-0.1104,0.0210,1.020
2.799707,0.9550,-0.0263,0.0233,0.956
2.802589,0.6780,0.0479,0.0278,0.680
2.807094,0.4200,0.0906,0.0252,0.430
2.811803,0.2639,0.0973,0.0203,0.282
2.816502,0.2145,0.0660,0.0201,0.225
2.821105,0.2456,0.0587,0.0413,0.256
2.825862,0.3258,0.0514,0.0433,0.333
2.830644,0.3814,0.0276,0.0310,0.384
2.836072,0.3965,0.0109,0.0260,0.398
2.840490,0.5578,-0.0436,-0.0074,0.560
2.844443,0.9787,-0.1092,-0.1545,0.997
2.849521,1.3225,-0.1416,-0.0749,1.332
2.854409,1.5215,-0.1311,-0.0932,1.530
2.859163,1.6035,-0.0617,-0.0877,1.607
2.864228,1.6484,0.0074,-0.0633,1.650
2.869330,1.6539,0.0267,-0.0390,1.655
2.872584,1.6331,0.0481,-0.0221,1.634
2.877318,1.6343,0.0739,-0.0148,1.636
2.882912,1.6586,0.0850,-0.0147,1.661
2.886568,1.6447,0.0698,-0.0169,1.646
2.891612,1.6216,0.0598,-0.0239,1.623
2.895836,1.5850,0.0547,-0.0332,1.586
2.900663,1.5553,0.0376,-0.0377,1.556
2.905695,1.5382,0.0230,-0.0516,1.539
2.909835,1.5067,0.0203,-0.0369,1.507
2.914576,1.4803,0.0225,-0.0366,1.481
2.919545,1.4660,0.0340,-0.0292,1.467
2.923965,1.4683,0.0456,-0.0147,1.469
2.929053,1.4872,0.0452,-0.0217,1.488
2.934999,1.5389,0.0353,-0.0073,1.539
2.938114,1.5784,0.0091,-0.0167,1.579
2.942579,1.5983,-0.0288,-0.0119,1.599
2.947714,1.6037,-0.0759,-0.0189,1.606
2.952757,1.6018,-0.1225,-0.0187,1.607
2.957780,1.6335,-0.1639,-0.0352,1.642
2.961280,1.6935,-0.2002,-0.0396,1.706
2.969144,1.8150,-0.2244,-0.0464,1.829
2.971631,1.9876,-0.2462,-0.0460,2.003
2.975513,2.2015,-0.2442,-0.0480,2.216
2.979984,2.3906,-0.2462,-0.0623,2.404
2.984773,2.4863,-0.2174,-0.0479,2.496
2.989441,2.5317,-0.1838,-0.0407,2.539
2.993979,2.5706,-0.1380,-0.0694,2.575
3.000012,2.6707,-0.1041,-0.0933,2.674
3.003601,2.8355,-0.1082,-0.2870,2.852
3.008033,2.9020,-0.1042,-0.0048,2.904
3.013025,2.9330,-0.0779,-0.0454,2.934
3.017586,2.8659,-0.0421,-0.0359,2.866
3.022152,2.7901,-0.0441,-0.0286,2.791
3.027270,2.7568,-0.0694,-0.0453,2.758
3.032174,2.6825,-0.0193,-0.0524,2.683
3.036119,2.6133,0.0452,-0.0476,2.614
3.040882,2.5815,0.0765,-0.0332,2.583
3.045478,2.6170,0.0720,-0.0475,2.618
3.052580,2.6627,0.0743,-0.0427,2.664
3.055439,2.6938,0.0527,-0.0403,2.695
3.059688,2.6506,0.0338,-0.0379,2.651
3.064422,2.5522,0.0123,-0.0499,2.553
3.069293,2.3937,-0.0139,-0.0283,2.394
3.073732,2.2423,-0.0255,-0.0474,2.243
3.078833,2.1893,-0.0443,-0.0497,2.190
3.084278,2.2345,-0.0822,-0.0449,2.236
3.087610,2.2987,-0.1273,-0.0352,2.302
3.092167,2.3672,-0.1652,-0.0161,2.373
3.096940,2.3828,-0.1888,-0.0184,2.390
3.101727,2.4080,-0.1956,-0.0279,2.416
3.106317,2.4570,-0.1860,-0.0255,2.464
3.111534,2.5271,-0.1645,-0.0135,2.532
3.120819,2.5278,-0.1286,-0.0206,2.531
3.121916,2.5716,-0.0926,-0.0277,2.573
3.125288,2.7160,-0.0591,-0.0467,2.717
3.129809,2.9325,-0.0378,-0.0586,2.933
3.136266,3.0084,-0.0664,-0.1375,3.012
3.139556,2.8435,-0.0762,-0.0225,2.845
3.143892,2.6354,-0.0615,-0.0463,2.636
3.151022,2.4374,-0.0517,-0.0343,2.438
3.153281,2.2710,-0.0467,-0.0222,2.272
3.157708,2.1836,-0.0536,-0.0222,2.184
3.162479,2.1228,-0.0606,-0.0125,2.124
3.173575,2.0262,-0.0605,-0.0077,2.027
3.174222,1.9056,-0.0675,-0.0005,1.907
3.176462,1.8089,-0.0747,0.0091,1.810
3.189212,1.7456,-0.0794,0.0092,1.747
3.189675,1.6935,-0.0886,0.0164,1.696
3.190328,1.7034,-0.1813,0.0142,1.713
3.195141,1.5955,-0.1454,-0.0241,1.602
3.200142,1.4775,-0.0785,0.0119,1.480
3.204370,1.4072,-0.0114,0.0072,1.407
3.209003,1.3253,0.0411,0.0144,1.326
3.214306,1.2003,0.0864,0.0264,1.204
3.219480,1.0996,0.1365,0.0288,1.108
3.223336,1.0467,0.1746,0.0360,1.062
3.228240,1.0347,0.1910,0.0360,1.053
3.234418,1.0012,0.1859,0.0313,1.019
3.237548,0.9053,0.1569,0.0241,0.919
3.242312,0.7355,0.1255,0.0242,0.747
3.246687,0.5633,0.0895,0.0171,0.571
3.252304,0.3890,0.0416,0.0195,0.392
3.256198,0.2720,0.0009,0.0292,0.274
3.260840,0.1548,-0.0327,0.0460,0.165
3.274629,-0.0410,-0.0733,0.0412,0.094
3.277582,-0.2101,-0.1306,0.0413,0.251
3.278233,-0.3362,-0.2043,0.0317,0.395
3.279502,-0.3976,-0.3142,-0.0546,0.510
3.295674,-0.4256,-0.4366,0.0362,0.611
3.296283,-0.3954,-0.5250,0.0337,0.658
3.296685,-0.3963,-0.5825,0.0599,0.707
3.303353,-0.4666,-0.5993,0.0454,0.761
3.303859,-0.6246,-0.5778,0.0429,0.852
3.307158,-0.8410,-0.5569,0.0977,1.013
3.311965,-0.9553,-0.5826,0.0713,1.121
3.317759,-1.0434,-0.6218,0.0475,1.216
3.321321,-1.1742,-0.6117,0.0212,1.324
3.326031,-1.3603,-0.5525,0.0641,1.470
3.330833,-1.5682,-0.4092,0.0233,1.621
3.336502,-1.7907,-0.2681,0.0161,1.811
3.340203,-2.0251,-0.1439,0.0400,2.031
3.344717,-2.2256,-0.0128,0.0471,2.226
3.351683,-2.4304,0.1253,0.0494,2.434
3.354158,-2.6799,0.2389,0.0971,2.692
3.358916,-2.9478,0.3166,0.0730,2.966
3.363508,-3.1814,0.3728,0.0729,3.204
3.373512,-3.4098,0.5270,0.0631,3.451
3.374410,-3.7019,0.7071,0.0510,3.769
3.377582,-4.0702,0.8895,0.0723,4.167
3.391703,-4.2701,1.0442,0.0220,4.396
3.392459,-4.2506,1.0707,0.0340,4.383
3.392940,-4.2408,1.0867,0.0555,4.378
3.396149,-4.1909,1.0614,0.0912,4.324
3.400999,-3.9883,0.9884,0.0743,4.110
3.405698,-3.7645,0.8869,0.0598,3.868
3.410159,-3.5914,0.7781,0.0597,3.675
3.417382,-3.4296,0.6170,0.0907,3.486
3.419782,-3.3421,0.4896,0.0141,3.378
3.424477,-3.5261,0.4358,0.0643,3.554
3.429109,-3.8034,0.3655,0.0403,3.821
3.436006,-4.1141,0.3047,0.0426,4.126
3.438599,-4.3507,0.2464,0.0426,4.358
3.443375,-4.4772,0.1787,0.0426,4.481
3.448101,-4.5702,0.0822,0.0688,4.571
3.452465,-4.6252,-0.0403,0.0425,4.626
3.457192,-4.6753,-0.1963,0.0855,4.680
3.461542,-4.6561,-0.3614,0.0472,4.670
3.471224,-4.6058,-0.5171,0.0806,4.635
3.471996,-4.4961,-0.6485,0.0543,4.543
3.475666,-4.3911,-0.7251,0.0686,4.451
3.480640,-4.2380,-0.7396,0.0685,4.303
3.487453,-4.1276,-0.7280,0.0708,4.192
3.489749,-4.1008,-0.7069,0.0588,4.162
3.494300,-4.1341,-0.6786,0.0563,4.190
3.501308,-4.1504,-0.6430,0.0754,4.201
3.503586,-4.3218,-0.5810,0.0562,4.361
3.508375,-4.6897,-0.4924,0.0418,4.716
3.512865,-4.9925,-0.3822,0.0513,5.007
3.518819,-5.1085,-0.2745,0.0680,5.116
3.523151,-5.0713,-0.2028,0.0655,5.076
3.527450,-4.8980,-0.1742,0.0702,4.902
3.531900,-4.6317,-0.1933,0.0725,4.636
3.536525,-4.3131,-0.2315,0.0629,4.320
3.540993,-4.0356,-0.2935,0.0556,4.047
3.545765,-3.7846,-0.3627,0.0604,3.802
3.555082,-3.5771,-0.4293,0.0483,3.603
3.555736,-3.4296,-0.4957,0.0459,3.466
3.563667,-3.3279,-0.5596,0.0411,3.375
3.564909,-3.2239,-0.6041,0.0458,3.280
3.569910,-3.0892,-0.6510,0.0434,3.157
3.573858,-2.9881,-0.6977,0.0386,3.069
3.578571,-2.9510,-0.7612,0.0505,3.048
3.584548,-2.7062,-0.8176,0.0385,2.827
3.587721,-2.2181,-0.6753,0.0193,2.319
3.592406,-1.8044,-0.5501,0.0313,1.887
3.597151,-1.4747,-0.4442,0.0241,1.540
3.609760,-1.2073,-0.3528,0.0240,1.258
3.610071,-0.9902,-0.2782,0.0240,1.029
3.611461,-0.8210,-0.2180,0.0168,0.850
3.615760,-0.6876,-0.1701,0.0167,0.708
3.620645,-0.5803,-0.1366,0.0238,0.597
3.625626,-0.4973,-0.1102,0.0094,0.509
3.629951,-0.4288,-0.0936,0.0166,0.439
3.634656,-0.1414,-0.0147,-0.0623,0.155
3.639314,-0.1243,-0.0266,0.0118,0.128
3.643841,-0.1529,-0.0147,0.0023,0.154
3.652072,-0.3889,0.1369,0.2389,0.477
3.653312,-0.1259,0.0677,-0.0147,0.144
3.658079,-0.1133,0.0075,0.0785,0.138
3.662668,-0.1847,0.0314,-0.0387,0.191
3.667891,-0.2127,-0.0117,0.0617,0.222
3.672113,-0.3032,0.0265,0.0019,0.304
3.676966,-0.0722,0.0126,0.1429,0.161
3.681548,-0.1159,-0.0492,0.0639,0.141
3.686140,-0.1851,0.0202,-0.0103,0.186
3.691218,-0.6121,0.1228,0.0304,0.625
3.695354,-1.1290,0.2872,0.0016,1.165
3.700428,-0.4245,0.0741,-0.1203,0.447
3.705038,0.1453,-0.0337,0.0232,0.151
3.709319,0.3510,-0.1486,0.2216,0.441
3.713985,0.1168,-0.0839,-0.0081,0.144
3.718962,0.0406,-0.0792,0.0516,0.103
3.723752,-0.0236,-0.0601,0.0228,0.068
3.728530,-0.1666,-0.0124,0.0348,0.171
3.735333,-0.2234,0.0377,0.0060,0.227
3.737550,-0.1655,0.0303,-0.0251,0.170
3.742060,-0.0670,-0.0153,-0.0107,0.070
3.746791,0.0623,-0.0560,-0.0250,0.087
3.753098,0.1459,-0.0871,-0.0011,0.170
3.756783,-0.0324,-0.1511,0.0802,0.174
3.760867,-0.1398,-0.0209,-0.1373,0.197
3.770084,-0.0567,-0.0637,0.1162,0.144
3.773259,-0.1595,-0.0089,0.0324,0.163
3.774960,-0.1978,0.0485,0.0371,0.207
3.779680,-0.1500,0.0340,0.0252,0.156
3.784471,-0.1356,0.0363,-0.0418,0.146
3.789302,-0.0971,-0.0331,0.0180,0.104
3.793445,-0.1211,-0.0067,-0.1039,0.160
3.798447,-0.1497,-0.0354,-0.0082,0.154
3.803394,-0.1545,-0.0544,-0.0010,0.164
3.807614,-0.1472,-0.0353,0.0110,0.152
3.812189,-0.1424,-0.0328,0.0301,0.149
3.817030,-0.1351,0.0031,0.0181,0.136
3.821665,-0.1303,0.0103,0.0539,0.141
3.826691,-0.1328,0.0414,0.0228,0.141
3.831147,-0.1352,0.0271,0.0467,0.146
3.835746,-0.1376,0.0008,0.0394,0.143
3.841545,-0.1233,-0.0182,0.0155,0.126
3.846231,-0.1425,-0.0516,0.0011,0.152
3.849818,-0.1616,-0.0563,0.0035,0.171
3.854783,-0.1520,-0.0371,-0.0156,0.157
3.859296,-0.1449,-0.0011,-0.0108,0.145
3.863752,-0.1425,0.0229,-0.0299,0.147
3.868322,-0.1522,0.0446,0.0060,0.159
3.873392,-0.1379,0.0375,0.0227,0.145
3.877609,-0.1308,0.0208,0.0299,0.136
3.883685,-0.1572,-0.0126,0.0490,0.165
3.887302,-0.1477,-0.0435,0.0465,0.161
3.891667,-0.1477,-0.0243,0.0106,0.150
3.896323,-0.1429,-0.0385,0.0178,0.149
3.901577,-0.1500,-0.0098,-0.0181,0.151
3.905839,-0.1331,0.0023,-0.0467,0.141
3.910336,-0.1209,0.0214,-0.0228,0.125
3.915372,-0.1232,0.0238,-0.0180,0.127
3.920785,-0.1349,0.0263,-0.0179,0.139
3.925412,-0.1490,-0.0167,0.0394,0.155
3.929369,-0.1606,-0.0405,0.0633,0.177
3.934934,-0.1674,-0.0333,0.0465,0.177
3.939173,-0.1646,-0.0093,0.0297,0.168
3.943528,-0.1187,0.0123,0.0249,0.122
3.949442,-0.1422,0.0243,0.0176,0.145
3.957917,-0.1684,0.0290,-0.0158,0.172
3.958473,-0.1346,0.0315,0.0224,0.140
3.961848,-0.1319,0.0172,-0.0469,0.141
3.967489,-0.1388,-0.0067,0.0105,0.139
3.971349,-0.1599,-0.0400,0.0200,0.166
3.975866,-0.1571,-0.0137,0.0152,0.158
3.980569,-0.1495,-0.0137,0.0319,0.153
3.985469,-0.1539,-0.0161,0.0606,0.166
3.989935,-0.1413,0.0197,-0.0112,0.143
3.994566,-0.1432,0.0507,0.0079,0.152
4.000814,-0.1568,0.0267,0.0079,0.159
4.004409,-0.1634,0.0147,0.0079,0.164
4.008802,-0.2937,-0.0382,0.1632,0.338
4.014045,-2.5801,-0.0125,0.0171,2.580
4.020079,-1.5711,-0.2525,0.0386,1.592
4.023192,-0.7790,0.0340,-0.0165,0.780
4.027612,0.2950,-0.0523,0.0738,0.309
4.032218,0.6743,0.1753,-0.0811,0.701
4.037318,0.4785,0.1471,0.0571,0.504
4.042500,0.0327,0.0623,-0.0691,0.099
4.047067,-0.4482,0.0734,-0.0045,0.454
4.055039,-0.9048,0.1536,-0.0923,0.922
4.058255,-0.8824,0.1356,0.0461,0.894
4.060113,-0.7930,0.0890,0.1857,0.819
4.064657,-0.9081,0.0877,0.0204,0.913
4.069586,-0.9627,0.1481,0.0202,0.974
4.074331,-1.0881,0.2152,0.0010,1.109
4.079208,-1.0704,0.2676,-0.0607,1.105
4.083974,-0.8345,0.2435,0.0180,0.869
4.088138,-1.8171,0.4079,-0.1387,1.867
4.092685,-3.3592,0.5288,-0.2988,3.414
4.097725,-2.5222,0.2845,0.7809,2.656
4.102266,-2.7797,0.2007,0.0198,2.787
4.107301,-2.5569,0.0776,0.0505,2.559
4.111479,-2.3961,-0.2503,-0.2251,2.420
4.121026,-2.3380,-0.9435,0.1089,2.523
4.122301,-2.6168,-1.2816,0.0992,2.915
4.125864,-2.7511,-1.4212,-0.0969,3.098
4.130647,-2.9021,-1.4985,0.0443,3.266
4.136084,-3.0090,-1.3507,0.0514,3.299
4.139933,-3.0012,-1.4536,-0.2044,3.341
4.144728,-2.6627,-1.3155,0.2929,2.984
4.152385,-2.5950,-0.9051,0.0130,2.748
4.153788,-2.2931,-0.5884,0.0106,2.367
4.158843,-2.0152,-0.3654,0.1396,2.053
4.163352,-1.9933,-0.2240,-0.0040,2.006
4.175404,-2.0050,-0.0612,-0.0016,2.006
4.176399,-1.9880,0.1014,-0.0159,1.991
4.177326,-1.9687,0.1585,0.0797,1.977
4.182420,-2.0428,0.0460,0.0653,2.044
4.198294,-2.0906,-0.0879,0.0700,2.094
4.199220,-2.0637,-0.3293,0.0125,2.090
4.199646,-2.3759,-0.6087,0.0460,2.453
4.205274,-2.5803,-0.7513,-0.0306,2.688
4.206840,-2.7842,-0.8342,0.1272,2.909
4.209951,-3.2224,-0.7782,-0.0068,3.315
4.214343,-3.2444,-0.6673,0.0315,3.313
4.219020,-3.1590,-0.6067,0.0792,3.218
4.223712,-3.1191,-0.6513,0.0720,3.187
4.228252,-3.0054,-0.5812,0.0026,3.061
4.234585,-2.9159,-0.5279,0.0528,2.964
4.237975,-2.8526,-0.5272,0.0527,2.901
4.242457,-2.8969,-0.5242,0.0622,2.945
4.247113,-2.9317,-0.4927,0.0908,2.974
4.252893,-3.0930,-0.4348,0.0524,3.124
4.256779,-2.9101,-0.3363,0.0834,2.931
4.261206,-2.6725,-0.2642,0.0499,2.686
4.274082,-2.4184,-0.2832,0.0379,2.435
4.274956,-2.2672,-0.3260,0.0426,2.291
4.275569,-2.2882,-0.2898,0.0139,2.307
4.280068,-2.3544,-0.2226,0.0091,2.365
4.293462,-2.5854,-0.2057,0.0664,2.594
4.294460,-2.8261,-0.2055,0.0114,2.834
4.295003,-2.9948,-0.2318,-0.0269,3.004
4.298937,-2.8668,-0.3778,0.0353,2.892
4.303069,-2.8516,-0.4776,-0.1560,2.895
4.307842,-2.6166,-0.5630,-0.0387,2.677
4.312492,-2.1691,-0.6054,0.0450,2.252
4.319363,-1.6288,-0.5834,0.1071,1.733
4.321976,-1.3568,-0.5735,0.1356,1.479
4.326564,-1.9191,-0.4772,-0.1370,1.982
4.331657,-2.3759,-0.3668,0.0592,2.405
4.336553,-2.6172,-0.1991,0.0256,2.625
4.340844,-2.1510,-0.0269,-0.1011,2.154
4.345342,-1.2478,0.1021,0.1046,1.256
4.355123,-0.9165,0.2667,0.0949,0.959
4.355660,-1.1949,0.4691,0.1306,1.290
4.359453,-1.8745,0.6617,0.0707,1.989
4.364217,-2.2951,0.8470,0.0539,2.447
4.369332,-2.2994,0.9339,0.0371,2.482
4.373223,-2.1198,0.8488,0.0466,2.284
4.378011,-1.9768,0.4294,-0.0013,2.023
4.385849,-1.7814,-0.1090,-0.0037,1.785
4.387419,-1.6075,-0.4649,0.0131,1.673
4.391934,-1.6528,-0.8997,0.1803,1.890
4.396634,-1.8610,-0.9801,-0.1354,2.108
4.402217,-1.9190,-0.9597,-0.0372,2.146
4.406220,-1.9223,-0.8723,-0.0443,2.111
4.410647,-1.8970,-0.8040,0.0632,2.061
4.415886,-1.6681,-0.7266,0.1396,1.825
4.420216,-1.4487,-0.6732,0.1108,1.601
4.424874,-1.3993,-0.5745,0.0891,1.515
4.429523,-1.3973,-0.5527,0.0962,1.506
4.436025,-1.6389,-0.5309,0.0626,1.724
4.438932,-1.9376,-0.4782,0.0984,1.998
4.444076,-2.1047,-0.3538,0.0098,2.134
4.448645,-1.7932,-0.2560,0.1102,1.815
4.453069,-1.4174,-0.1394,0.0527,1.425
4.457722,-1.0733,-0.0253,-0.0262,1.074
4.462833,-0.6076,0.0385,0.0264,0.609
4.475621,-0.3502,0.0876,0.0623,0.366
4.476463,-0.2820,0.1560,-0.0214,0.323
4.477103,-0.0968,0.1120,0.0909,0.174
4.481059,0.0785,-0.0347,0.0096,0.086
4.495088,0.3159,-0.0928,0.0837,0.340
4.495791,0.3574,-0.1247,0.0812,0.387
4.496170,0.1930,-0.1351,0.0166,0.236
4.502829,0.4184,-0.1382,-0.0121,0.441
4.504395,0.7344,-0.1677,0.0333,0.754
4.509133,0.9474,-0.1972,-0.0097,0.968
4.513657,1.2846,-0.1764,0.0429,1.297
4.518584,1.4374,-0.1340,0.0405,1.444
4.523076,1.8579,-0.0678,0.0883,1.861
4.527491,2.0890,0.0319,0.0022,2.089
4.532343,2.3081,0.1338,0.0500,2.313
4.537256,2.5936,0.2644,0.0022,2.607
4.541744,2.8693,0.4379,0.0261,2.903
4.546823,3.1352,0.4823,-0.0312,3.172
4.559034,3.5731,0.5362,0.0190,3.613
4.560347,4.0413,0.6904,-0.0813,4.101
4.561165,4.5395,0.7751,0.1865,4.609
4.565456,3.5484,0.7548,-0.1005,3.629
4.580276,2.9193,0.7868,0.0144,3.024
4.581137,2.3356,0.7953,0.0359,2.468
4.581687,2.1684,0.8037,0.0024,2.313
4.584179,2.4264,0.7476,0.0143,2.539
4.592936,2.9995,0.6725,0.0071,3.074
4.593371,3.7126,0.6547,-0.0359,3.770
4.597521,4.1182,0.6036,-0.0430,4.162
4.604922,4.2198,0.2754,-0.0645,4.229
4.607751,4.3310,-0.1504,-0.0118,4.334
4.612985,4.5038,-0.5636,-0.0788,4.540
4.622848,4.3302,-0.7397,-0.0118,4.393
4.623233,3.6760,-1.2379,-0.1145,3.881
4.625726,3.8138,-1.6351,-0.1096,4.151
4.630304,4.7065,-1.8598,-0.1358,5.062
4.635192,5.7650,-1.3987,-0.0353,5.932
4.639690,5.3304,-1.3035,-0.2814,5.495
4.644413,5.1133,-1.3362,0.1850,5.288
4.649102,4.8799,-1.1528,-0.1378,5.016
4.653743,4.9254,-0.9837,-0.0445,5.023
4.658794,5.3176,-0.7027,-0.0850,5.364
4.663144,5.6877,-0.4172,-0.0802,5.704
4.669670,6.0219,-0.1776,-0.1326,6.026
4.672625,6.1717,0.0044,-0.0536,6.172
4.677353,5.8776,0.1525,-0.1061,5.881
4.682132,5.7129,0.3123,-0.0725,5.722
4.687042,5.3165,0.5746,-0.0557,5.348
4.691218,4.7099,0.7435,-0.0580,4.769
4.695957,4.3217,0.9073,-0.0866,4.417
4.701673,4.1495,0.8462,-0.0220,4.235
4.705334,3.9394,0.7278,-0.0459,4.006
4.709866,3.8683,0.5713,-0.0482,3.911
4.714680,3.7376,0.3791,-0.0481,3.757
4.719382,3.5856,0.2446,-0.0266,3.594
4.724086,3.3263,0.1604,-0.0313,3.330
4.728812,3.1581,0.1554,-0.0552,3.162
4.734674,3.0834,0.1932,-0.0264,3.090
4.738051,2.9659,0.2549,-0.0336,2.977
4.742833,2.9107,0.3428,0.0214,2.931
4.747297,2.8079,0.4210,-0.0025,2.839
4.752863,2.7700,0.4130,-0.0097,2.801
4.757543,2.7274,0.3907,-0.0431,2.756
4.762820,2.7015,0.3827,-0.0335,2.729
4.767183,2.5403,0.3891,-0.0191,2.570
4.771864,2.5591,0.3813,-0.0525,2.588
4.775820,2.7193,0.2824,0.0431,2.734
4.780248,2.6232,0.1983,-0.0334,2.631
4.784949,1.4802,0.0353,0.0049,1.481
4.789523,0.0587,-0.0078,-0.0453,0.075
4.794420,-0.0014,0.0088,-0.0094,0.013
4.799290,0.0340,0.0112,-0.0357,0.051
4.803820,0.0122,0.0112,0.0384,0.042
4.808098,0.0120,-0.0102,0.0217,0.027
4.812795,-0.0310,-0.0245,0.0479,0.062
4.818132,0.0119,-0.0699,0.0550,0.090
4.822341,-0.0266,-0.0219,-0.0239,0.042
4.827165,-0.0078,-0.0410,0.0359,0.055
4.831537,0.0204,0.0021,-0.0191,0.028
4.836831,0.0199,0.0021,-0.0096,0.022
4.841557,0.0216,-0.0097,0.0072,0.025
4.845521,0.0472,-0.0096,0.0144,0.050
4.854374,0.0751,-0.0190,0.0024,0.077
4.858332,0.0813,-0.0355,0.0048,0.089
4.859569,0.0540,-0.0568,0.0143,0.080
4.864282,0.0864,-0.0614,0.0095,0.106
4.868986,0.3671,-0.1113,-0.0215,0.384
4.873660,0.2411,-0.0439,-0.0263,0.246
4.878231,-0.1691,0.0354,0.0239,0.174
4.883252,-0.2656,0.0453,0.0024,0.269
4.887709,-0.1206,0.0073,0.0191,0.122
4.892441,0.0840,-0.0330,-0.0215,0.093
4.897029,0.0827,-0.0708,-0.0095,0.109
4.901704,0.0002,-0.0514,0.0168,0.054
4.906353,0.0159,-0.0296,-0.0047,0.034
4.911068,-0.1381,-0.0055,0.0263,0.141
4.916414,-0.1651,0.0378,-0.0095,0.170
4.921051,-0.1727,0.0403,0.0048,0.177
4.925099,-0.1275,0.0284,-0.0048,0.131
4.929615,-0.0392,0.0259,-0.0095,0.048
4.936025,-0.0056,-0.0173,-0.0047,0.019
4.939820,-0.0102,-0.0557,0.0144,0.058
4.944642,-0.0271,-0.0316,0.0096,0.043
4.948334,-0.0225,-0.0292,0.0478,0.060
4.953592,-0.0082,-0.0124,-0.0120,0.019
4.958423,-0.0034,-0.0100,0.0239,0.026
4.962383,-0.0034,0.0114,-0.0144,0.019
4.970270,0.0062,0.0114,0.0047,0.014
4.975016,-0.0081,-0.0030,-0.0215,0.023
4.976519,-0.0079,-0.0173,0.0024,0.019
4.981222,-0.0269,-0.0245,0.0287,0.046
4.985913,0.0044,-0.0292,0.0238,0.038
4.990467,-0.0073,-0.0508,0.0238,0.057
4.995194,-0.0214,-0.0126,-0.0025,0.025
5.000021,-0.0236,-0.0031,0.0094,0.026
5.004836,-0.0019,0.0039,-0.0001,0.004
5.009286,0.0151,0.0087,0.0047,0.018
5.013746,0.0057,0.0111,-0.0001,0.012
5.018624,0.0011,-0.0129,-0.0025,0.013
5.023414,0.0036,-0.0129,0.0238,0.027
5.027784,-0.0058,-0.0321,-0.0002,0.033
5.032880,-0.0057,-0.0465,0.0452,0.065
5.037474,-0.0151,-0.0417,0.0261,0.051
5.043041,0.0066,-0.0250,0.0260,0.037
5.047733,-0.0077,0.0109,0.0093,0.016
5.055243,0.0163,0.0012,-0.0170,0.024
5.057698,0.0067,-0.0012,-0.0122,0.014
5.060715,0.0140,-0.0085,-0.0218,0.027
5.065464,-0.0027,-0.0348,0.0045,0.035
5.070103,-0.0121,-0.0348,0.0404,0.055
5.074739,-0.0144,-0.0372,0.0212,0.045
5.079531,-0.0142,-0.0348,0.0427,0.057
5.085078,-0.0020,-0.0109,0.0164,0.020
5.088611,0.0101,0.0010,0.0259,0.028
5.093603,0.0104,-0.0014,-0.0052,0.012
5.098059,0.0250,0.0033,-0.0004,0.025
5.103120,-0.0035,0.0080,0.0115,0.014
